Provider,inp_claims,inp_total_reimbursed,inp_mean_reimbursed,inp_max_reimbursed,inp_mean_deductible,inp_mean_los,inp_unique_bene,outp_claims,outp_total_reimbursed,outp_mean_reimbursed,outp_mean_deductible,outp_unique_bene,avg_age,pct_male,pct_female,pct_renal,mean_ChronicCond_Alzheimer,mean_ChronicCond_Heartfailure,mean_ChronicCond_KidneyDisease,mean_ChronicCond_Cancer,mean_ChronicCond_ObstrPulmonary,mean_ChronicCond_Depression,mean_ChronicCond_Diabetes,mean_ChronicCond_IschemicHeart,mean_ChronicCond_Osteoporasis,mean_ChronicCond_rheumatoidarthritis,mean_ChronicCond_stroke,PotentialFraud,FraudLabel
PRV52065,116.0,1194000.0,10293.103448275862,69000.0,1068.0,4.870689655172414,113.0,209.0,56280.0,269.2822966507177,3.110047846889952,204.0,76.3818357761571,0.41379310344827586,0.5862068965517241,0.31896551724137934,1.5862068965517242,1.2844827586206897,1.3362068965517242,1.8706896551724137,1.4655172413793103,1.4482758620689655,1.1982758620689655,1.1551724137931034,1.5948275862068966,1.6293103448275863,1.7672413793103448,Yes,1
PRV52066,,,,,,,,1455.0,386530.0,265.65635738831617,2.9896907216494846,630.0,,,,,,,,,,,,,,,,Yes,1
PRV52068,,,,,,,,48.0,13080.0,272.5,8.75,48.0,,,,,,,,,,,,,,,,No,0
PRV52069,,,,,,,,88.0,22280.0,253.1818181818182,3.1818181818181817,84.0,,,,,,,,,,,,,,,,No,0
PRV52071,,,,,,,,749.0,259850.0,346.92923898531376,2.616822429906542,328.0,,,,,,,,,,,,,,,,No,0
PRV52072,41.0,398000.0,9707.317073170732,43000.0,1068.0,5.512195121951219,38.0,91.0,23030.0,253.07692307692307,0.21978021978021978,88.0,73.51863908782825,0.43902439024390244,0.5609756097560976,0.34146341463414637,1.5365853658536586,1.2439024390243902,1.3658536585365855,1.7804878048780488,1.6097560975609757,1.4878048780487805,1.2682926829268293,1.1219512195121952,1.5853658536585367,1.6829268292682926,1.9268292682926829,No,0
PRV52073,28.0,345000.0,12321.42857142857,56000.0,1068.0,4.964285714285714,28.0,36.0,14250.0,395.8333333333333,0.0,35.0,71.48137283660898,0.42857142857142855,0.5714285714285714,0.21428571428571427,1.5357142857142858,1.3214285714285714,1.5,1.75,1.6071428571428572,1.5714285714285714,1.25,1.0,1.6785714285714286,1.7857142857142858,1.9285714285714286,No,0
PRV52074,11.0,136000.0,12363.636363636364,33000.0,1068.0,4.454545454545454,11.0,130.0,25600.0,196.92307692307693,1.3076923076923077,123.0,68.88109016240433,0.6363636363636364,0.36363636363636365,0.2727272727272727,1.2727272727272727,1.2727272727272727,1.3636363636363635,1.6363636363636365,1.3636363636363635,1.3636363636363635,1.2727272727272727,1.0,1.7272727272727273,1.6363636363636365,1.9090909090909092,No,0
PRV52075,,,,,,,,5.0,1220.0,244.0,0.0,5.0,,,,,,,,,,,,,,,,No,0
PRV52076,56.0,512000.0,9142.857142857143,46000.0,1068.0,4.875,55.0,165.0,42060.0,254.9090909090909,1.878787878787879,144.0,76.45135425833577,0.4107142857142857,0.5892857142857143,0.14285714285714285,1.5535714285714286,1.3214285714285714,1.5,1.7678571428571428,1.7142857142857142,1.5535714285714286,1.2857142857142858,1.1964285714285714,1.6964285714285714,1.5535714285714286,1.9107142857142858,No,0
PRV52077,104.0,1080000.0,10384.615384615385,112000.0,1068.0,5.548076923076923,91.0,1052.0,284150.0,270.1045627376426,2.4049429657794676,662.0,77.34865476754594,0.47115384615384615,0.5288461538461539,0.21153846153846154,1.5288461538461537,1.25,1.4615384615384615,1.75,1.5,1.4903846153846154,1.2019230769230769,1.0961538461538463,1.5480769230769231,1.6730769230769231,1.8942307692307692,Yes,1
PRV52079,7.0,38500.0,5500.0,15000.0,1068.0,6.571428571428571,7.0,26.0,6600.0,253.84615384615384,0.0,24.0,69.80072357485088,0.2857142857142857,0.7142857142857143,0.14285714285714285,1.4285714285714286,1.5714285714285714,1.4285714285714286,2.0,1.7142857142857142,1.7142857142857142,1.0,1.1428571428571428,1.5714285714285714,1.5714285714285714,1.8571428571428572,No,0
PRV52081,3.0,18000.0,6000.0,9000.0,1068.0,6.0,3.0,21.0,10270.0,489.04761904761904,0.0,21.0,91.25165411818391,0.3333333333333333,0.6666666666666666,0.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.0,1.6666666666666667,2.0,1.6666666666666667,No,0
PRV52082,,,,,,,,8.0,880.0,110.0,0.0,8.0,,,,,,,,,,,,,,,,No,0
PRV52084,10.0,102000.0,10200.0,21000.0,1068.0,5.0,10.0,24.0,5750.0,239.58333333333334,0.8333333333333334,22.0,68.54401095140314,0.3,0.7,0.2,1.7,1.3,1.4,1.8,1.5,1.4,1.0,1.0,1.7,1.6,2.0,No,0
PRV52085,,,,,,,,824.0,240620.0,292.0145631067961,3.070388349514563,747.0,,,,,,,,,,,,,,,,No,0
PRV52087,2.0,3000.0,1500.0,3000.0,1068.0,3.5,2.0,54.0,17350.0,321.2962962962963,4.444444444444445,42.0,98.16700889801506,0.5,0.5,0.5,1.0,1.5,1.0,1.5,1.0,1.5,1.0,1.0,1.0,1.5,1.5,No,0
PRV52088,1.0,18000.0,18000.0,18000.0,1068.0,3.0,1.0,43.0,6990.0,162.5581395348837,4.651162790697675,43.0,77.83709787816564,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,No,0
PRV52089,15.0,175000.0,11666.666666666666,49000.0,1068.0,3.933333333333333,14.0,130.0,46580.0,358.3076923076923,4.846153846153846,91.0,81.4134610997034,0.2,0.8,0.13333333333333333,1.6666666666666667,1.4666666666666666,1.6666666666666667,1.7333333333333334,1.6666666666666667,1.4,1.2,1.2,1.6666666666666667,1.4666666666666666,1.9333333333333333,Yes,1
PRV52090,,,,,,,,303.0,98250.0,324.25742574257424,1.386138613861386,279.0,,,,,,,,,,,,,,,,No,0
PRV52092,12.0,104000.0,8666.666666666666,18000.0,1068.0,5.5,12.0,147.0,37470.0,254.89795918367346,2.312925170068027,132.0,74.62012320328542,0.5,0.5,0.25,1.5833333333333333,1.0833333333333333,1.4166666666666667,1.75,1.5833333333333333,1.6666666666666667,1.0833333333333333,1.0,1.5,1.25,1.6666666666666667,No,0
PRV52094,8.0,150000.0,18750.0,57000.0,1068.0,5.5,7.0,45.0,11120.0,247.11111111111111,3.3333333333333335,43.0,75.63689253935661,0.375,0.625,0.5,1.25,1.25,1.0,2.0,1.25,1.25,1.125,1.0,1.75,1.75,1.75,No,0
PRV52095,1.0,5000.0,5000.0,5000.0,1068.0,4.0,1.0,37.0,10560.0,285.4054054054054,0.0,36.0,70.839151266256,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,No,0
PRV52097,1.0,4000.0,4000.0,4000.0,1068.0,3.0,1.0,54.0,15640.0,289.6296296296296,1.8518518518518519,50.0,68.67077344284736,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,No,0
PRV52098,,,,,,,,469.0,122660.0,261.5351812366738,4.029850746268656,435.0,,,,,,,,,,,,,,,,No,0
PRV52099,2.0,14000.0,7000.0,9000.0,1068.0,7.0,2.0,88.0,17370.0,197.38636363636363,4.318181818181818,69.0,86.58316221765914,0.5,0.5,0.0,1.0,1.5,2.0,2.0,1.0,1.5,1.0,1.0,2.0,1.5,2.0,No,0
PRV52100,164.0,1523200.0,9287.80487804878,57000.0,1068.0,6.475609756097561,140.0,37.0,9950.0,268.9189189189189,2.4324324324324325,37.0,74.5806080032053,0.4878048780487805,0.5121951219512195,0.25609756097560976,1.4939024390243902,1.2926829268292683,1.3902439024390243,1.774390243902439,1.5914634146341464,1.5365853658536586,1.1829268292682926,1.0731707317073171,1.5853658536585367,1.6768292682926829,1.8475609756097562,Yes,1
PRV52101,1.0,10000.0,10000.0,10000.0,1068.0,2.0,1.0,14.0,2500.0,178.57142857142858,0.0,14.0,78.42026009582477,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,No,0
PRV52102,,,,,,,,15.0,1910.0,127.33333333333333,5.333333333333333,15.0,,,,,,,,,,,,,,,,No,0
PRV52104,,,,,,,,1189.0,347070.0,291.9007569386039,2.6913372582001682,663.0,,,,,,,,,,,,,,,,No,0
PRV52105,,,,,,,,26.0,12780.0,491.53846153846155,0.0,25.0,,,,,,,,,,,,,,,,No,0
PRV52107,10.0,93000.0,9300.0,24000.0,1068.0,6.6,10.0,109.0,31760.0,291.3761467889908,4.770642201834862,104.0,76.9615331964408,0.6,0.4,0.3,1.4,1.1,1.5,1.9,1.6,1.5,1.1,1.0,1.5,1.5,1.6,No,0
PRV52109,,,,,,,,248.0,75580.0,304.758064516129,2.0161290322580645,222.0,,,,,,,,,,,,,,,,No,0
PRV52111,9.0,65000.0,7222.222222222223,37000.0,1068.0,3.0,9.0,76.0,24960.0,328.42105263157896,2.6315789473684212,73.0,75.3906760970416,0.5555555555555556,0.4444444444444444,0.3333333333333333,1.5555555555555556,1.3333333333333333,1.3333333333333333,1.8888888888888888,1.4444444444444444,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667,1.7777777777777777,No,0
PRV52112,24.0,245000.0,10208.333333333334,29000.0,1068.0,5.833333333333333,24.0,61.0,14790.0,242.45901639344262,5.081967213114754,61.0,78.53308236367785,0.3333333333333333,0.6666666666666666,0.375,1.5416666666666667,1.125,1.375,1.7083333333333333,1.5,1.5833333333333333,1.1666666666666667,1.0,1.5,1.4166666666666667,1.75,No,0
PRV52113,,,,,,,,120.0,22170.0,184.75,5.083333333333333,53.0,,,,,,,,,,,,,,,,No,0
PRV52114,105.0,1110000.0,10571.42857142857,57000.0,1068.0,5.561904761904762,93.0,1164.0,308220.0,264.7938144329897,3.075601374570447,587.0,74.42995991004204,0.42857142857142855,0.5714285714285714,0.23809523809523808,1.5809523809523809,1.2476190476190476,1.457142857142857,1.8476190476190477,1.5238095238095237,1.4666666666666666,1.2190476190476192,1.1428571428571428,1.5714285714285714,1.6476190476190475,1.8285714285714285,Yes,1
PRV52115,20.0,230000.0,11500.0,40000.0,1068.0,6.95,19.0,70.0,11500.0,164.28571428571428,6.142857142857143,57.0,76.82340862422998,0.55,0.45,0.25,1.6,1.25,1.4,1.75,1.55,1.5,1.35,1.15,1.75,1.7,1.95,Yes,1
PRV52118,4.0,96000.0,24000.0,57000.0,1068.0,6.5,4.0,48.0,17660.0,367.9166666666667,6.458333333333333,45.0,80.29500342231348,1.0,0.0,0.5,1.75,1.25,1.5,1.75,1.75,1.5,1.0,1.5,2.0,1.25,1.25,No,0
PRV52119,16.0,192000.0,12000.0,35000.0,1068.0,5.8125,16.0,36.0,10380.0,288.3333333333333,0.5555555555555556,35.0,72.09616700889801,0.4375,0.5625,0.5,1.625,1.375,1.25,1.8125,1.875,1.625,1.125,1.0,1.875,1.6875,1.875,Yes,1
PRV52120,165.0,1625200.0,9849.69696969697,57000.0,1068.0,5.806060606060606,143.0,1066.0,325520.0,305.3658536585366,2.1388367729831144,956.0,73.82752369692821,0.38181818181818183,0.6181818181818182,0.24242424242424243,1.4181818181818182,1.2545454545454546,1.406060606060606,1.7575757575757576,1.4606060606060607,1.5272727272727273,1.187878787878788,1.1272727272727272,1.6303030303030304,1.6181818181818182,1.8424242424242425,Yes,1
PRV52121,4.0,36000.0,9000.0,12000.0,1068.0,3.25,4.0,49.0,13610.0,277.7551020408163,7.551020408163265,46.0,76.23203285420945,0.25,0.75,0.0,1.75,1.5,1.75,1.75,1.5,1.25,1.25,1.25,1.5,2.0,2.0,No,0
PRV52122,,,,,,,,41.0,18740.0,457.0731707317073,4.146341463414634,41.0,,,,,,,,,,,,,,,,No,0
PRV52123,162.0,1423600.0,8787.654320987655,57000.0,1068.0,6.092592592592593,140.0,94.0,23540.0,250.4255319148936,4.787234042553192,81.0,73.62053726096619,0.5,0.5,0.30864197530864196,1.537037037037037,1.2654320987654322,1.3703703703703705,1.8271604938271604,1.5925925925925926,1.4876543209876543,1.2037037037037037,1.117283950617284,1.6604938271604939,1.6728395061728396,1.8580246913580247,Yes,1
PRV52124,7.0,148000.0,21142.85714285714,43000.0,1068.0,8.285714285714286,7.0,108.0,41250.0,381.94444444444446,1.6666666666666667,106.0,80.2033832013298,0.42857142857142855,0.5714285714285714,0.14285714285714285,1.7142857142857142,1.1428571428571428,1.5714285714285714,1.8571428571428572,1.2857142857142858,1.1428571428571428,1.1428571428571428,1.1428571428571428,1.7142857142857142,1.4285714285714286,2.0,Yes,1
PRV52126,39.0,369000.0,9461.538461538461,20000.0,1068.0,5.897435897435898,37.0,71.0,19830.0,279.2957746478873,2.3943661971830985,69.0,73.93987258463645,0.41025641025641024,0.5897435897435898,0.15384615384615385,1.564102564102564,1.2307692307692308,1.4102564102564104,1.8461538461538463,1.3333333333333333,1.435897435897436,1.3076923076923077,1.0769230769230769,1.8717948717948718,1.7435897435897436,1.8974358974358974,No,0
PRV52127,5.0,72000.0,14400.0,51000.0,1068.0,7.0,5.0,10.0,1050.0,105.0,0.0,10.0,81.40342231348392,0.2,0.8,0.2,1.4,1.0,1.2,1.6,1.4,1.6,1.0,1.2,1.8,1.4,2.0,No,0
PRV52128,53.0,462050.0,8717.924528301886,37000.0,1068.0,5.69811320754717,52.0,60.0,30500.0,508.3333333333333,2.5,54.0,72.86691720584247,0.4528301886792453,0.5471698113207547,0.16981132075471697,1.4528301886792452,1.2264150943396226,1.3396226415094339,1.8679245283018868,1.4528301886792452,1.528301886792453,1.150943396226415,1.1320754716981132,1.471698113207547,1.679245283018868,1.830188679245283,No,0
PRV52129,,,,,,,,223.0,55590.0,249.28251121076232,3.1838565022421523,75.0,,,,,,,,,,,,,,,,No,0
PRV52130,10.0,116000.0,11600.0,57000.0,1068.0,7.4,9.0,83.0,25100.0,302.4096385542169,5.301204819277109,81.0,60.29322381930185,0.6,0.4,0.5,1.6,1.1,1.4,2.0,1.5,1.1,1.3,1.5,1.8,1.7,1.8,No,0
PRV52131,31.0,329900.0,10641.935483870968,57000.0,1068.0,4.258064516129032,28.0,53.0,19860.0,374.7169811320755,3.9622641509433962,50.0,74.4055110286812,0.45161290322580644,0.5483870967741935,0.3225806451612903,1.4838709677419355,1.2258064516129032,1.2258064516129032,1.8387096774193548,1.5161290322580645,1.4193548387096775,1.1290322580645162,1.096774193548387,1.5806451612903225,1.5806451612903225,1.7741935483870968,No,0
PRV52133,2.0,7000.0,3500.0,4000.0,1068.0,1.5,2.0,303.0,98080.0,323.6963696369637,3.8283828382838285,268.0,84.08350444900753,0.0,1.0,0.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.0,2.0,1.5,1.5,No,0
PRV52135,210.0,1816300.0,8649.047619047618,57000.0,1068.0,4.957142857142857,189.0,53.0,9250.0,174.52830188679246,0.0,51.0,75.71540692936996,0.47619047619047616,0.5238095238095238,0.23809523809523808,1.4952380952380953,1.2428571428571429,1.3714285714285714,1.8238095238095238,1.5523809523809524,1.4952380952380953,1.1333333333333333,1.1428571428571428,1.6952380952380952,1.6761904761904762,1.7857142857142858,Yes,1
PRV52136,40.0,361000.0,9025.0,58000.0,1068.0,4.875,40.0,64.0,19190.0,299.84375,5.78125,61.0,71.83388090349077,0.475,0.525,0.325,1.55,1.2,1.325,1.85,1.575,1.475,1.225,1.125,1.6,1.6,1.8,No,0
PRV52138,,,,,,,,188.0,58880.0,313.1914893617021,3.1914893617021276,179.0,,,,,,,,,,,,,,,,No,0
PRV52140,,,,,,,,19.0,5130.0,270.0,4.2105263157894735,18.0,,,,,,,,,,,,,,,,No,0
PRV52141,3.0,17000.0,5666.666666666667,10000.0,1068.0,1.6666666666666667,3.0,668.0,203290.0,304.3263473053892,3.2634730538922154,339.0,80.86242299794661,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,No,0
PRV52142,28.0,242900.0,8675.0,33000.0,1068.0,4.75,28.0,31.0,5620.0,181.29032258064515,4.516129032258065,31.0,78.45467879143443,0.5,0.5,0.25,1.3928571428571428,1.4285714285714286,1.3928571428571428,1.9642857142857142,1.3928571428571428,1.4642857142857142,1.2142857142857142,1.1428571428571428,1.8571428571428572,1.6428571428571428,1.9285714285714286,No,0
PRV52143,,,,,,,,17.0,8290.0,487.6470588235294,2.9411764705882355,17.0,,,,,,,,,,,,,,,,No,0
PRV52144,12.0,89000.0,7416.666666666667,12000.0,1068.0,4.166666666666667,12.0,122.0,34130.0,279.75409836065575,1.2295081967213115,121.0,68.2258726899384,0.4166666666666667,0.5833333333333334,0.25,1.6666666666666667,1.5833333333333333,1.5,1.8333333333333333,1.5833333333333333,1.5833333333333333,1.4166666666666667,1.0833333333333333,1.5,1.75,1.8333333333333333,No,0
PRV52145,,,,,,,,245.0,60910.0,248.6122448979592,2.6530612244897958,236.0,,,,,,,,,,,,,,,,No,0
PRV52146,24.0,237000.0,9875.0,39000.0,1068.0,5.625,23.0,16.0,3710.0,231.875,0.0,16.0,78.24595026237738,0.2916666666666667,0.7083333333333334,0.4166666666666667,1.375,1.2916666666666667,1.3333333333333333,1.625,1.5416666666666667,1.5416666666666667,1.2083333333333333,1.1666666666666667,1.7916666666666667,1.5416666666666667,1.7916666666666667,No,0
PRV52147,18.0,236000.0,13111.111111111111,57000.0,1068.0,6.055555555555555,18.0,193.0,55500.0,287.56476683937825,0.9326424870466321,193.0,72.11331660202296,0.4444444444444444,0.5555555555555556,0.2222222222222222,1.6666666666666667,1.2222222222222223,1.3333333333333333,1.7777777777777777,1.5,1.3888888888888888,1.3333333333333333,1.1666666666666667,1.7222222222222223,1.8333333333333333,1.8333333333333333,Yes,1
PRV52148,42.0,341000.0,8119.047619047619,30000.0,1068.0,5.761904761904762,41.0,36.0,4150.0,115.27777777777777,4.166666666666667,35.0,74.34353508686156,0.2619047619047619,0.7380952380952381,0.21428571428571427,1.5238095238095237,1.3095238095238095,1.4761904761904763,1.8095238095238095,1.4761904761904763,1.4285714285714286,1.2380952380952381,1.1428571428571428,1.5,1.6428571428571428,1.9047619047619047,No,0
PRV52149,16.0,154000.0,9625.0,44000.0,1068.0,4.4375,16.0,164.0,37550.0,228.96341463414635,4.7560975609756095,158.0,78.09017796030116,0.3125,0.6875,0.5,1.375,1.125,1.375,1.6875,1.4375,1.625,1.25,1.25,1.8125,1.5,1.875,No,0
PRV52150,31.0,368000.0,11870.967741935483,57000.0,1068.0,7.161290322580645,31.0,279.0,77240.0,276.8458781362007,2.007168458781362,257.0,73.53390298293259,0.4838709677419355,0.5161290322580645,0.22580645161290322,1.6451612903225807,1.3225806451612903,1.3225806451612903,1.935483870967742,1.5161290322580645,1.6451612903225807,1.096774193548387,1.1612903225806452,1.6774193548387097,1.5806451612903225,1.903225806451613,No,0
PRV52151,47.0,455800.0,9697.872340425532,64000.0,1068.0,5.638297872340425,45.0,74.0,18310.0,247.43243243243242,2.8378378378378377,70.0,75.27004237843505,0.425531914893617,0.574468085106383,0.3191489361702128,1.6382978723404256,1.1914893617021276,1.425531914893617,1.7659574468085106,1.553191489361702,1.5106382978723405,1.2765957446808511,1.2340425531914894,1.8085106382978724,1.6808510638297873,1.8297872340425532,Yes,1
PRV52152,47.0,447980.0,9531.489361702128,47000.0,1068.0,5.0212765957446805,45.0,41.0,6380.0,155.609756097561,1.4634146341463414,39.0,77.43993475759827,0.3829787234042553,0.6170212765957447,0.2553191489361702,1.5319148936170213,1.3404255319148937,1.4042553191489362,1.7234042553191489,1.6170212765957446,1.4680851063829787,1.2765957446808511,1.2127659574468086,1.7872340425531914,1.574468085106383,1.8085106382978724,No,0
PRV52154,,,,,,,,742.0,194350.0,261.92722371967653,3.463611859838275,705.0,,,,,,,,,,,,,,,,No,0
PRV52155,12.0,84000.0,7000.0,14000.0,1068.0,11.583333333333334,12.0,50.0,14490.0,289.8,5.4,44.0,72.36390600045631,0.4166666666666667,0.5833333333333334,0.08333333333333333,1.5833333333333333,1.5,1.75,1.75,1.6666666666666667,1.75,1.5833333333333333,1.25,1.9166666666666667,1.75,1.9166666666666667,No,0
PRV52156,13.0,238000.0,18307.69230769231,92000.0,1068.0,4.615384615384615,13.0,111.0,33910.0,305.4954954954955,0.7207207207207207,110.0,75.88690570210078,0.23076923076923078,0.7692307692307693,0.23076923076923078,1.5384615384615385,1.3846153846153846,1.3846153846153846,1.8461538461538463,1.6153846153846154,1.3076923076923077,1.1538461538461537,1.0769230769230769,1.6153846153846154,1.5384615384615385,1.8461538461538463,No,0
PRV52157,43.0,444000.0,10325.581395348838,57000.0,1068.0,6.930232558139535,40.0,184.0,50450.0,274.1847826086956,4.021739130434782,143.0,74.06860544704965,0.3953488372093023,0.6046511627906976,0.2558139534883721,1.3953488372093024,1.2790697674418605,1.5116279069767442,1.8837209302325582,1.5813953488372092,1.4883720930232558,1.2790697674418605,1.0930232558139534,1.7209302325581395,1.697674418604651,1.813953488372093,No,0
PRV52159,24.0,225000.0,9375.0,32000.0,1068.0,3.8333333333333335,24.0,247.0,63300.0,256.27530364372467,2.5506072874493926,239.0,76.17944330367328,0.5416666666666666,0.4583333333333333,0.375,1.5833333333333333,1.4166666666666667,1.2916666666666667,1.75,1.5416666666666667,1.5416666666666667,1.2916666666666667,1.0833333333333333,1.75,1.6666666666666667,1.9583333333333333,No,0
PRV52160,3.0,30000.0,10000.0,12000.0,1068.0,4.666666666666667,3.0,50.0,11460.0,229.2,5.4,50.0,80.44626967830253,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0,1.0,2.0,1.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,2.0,No,0
PRV52161,,,,,,,,10.0,1660.0,166.0,0.0,10.0,,,,,,,,,,,,,,,,No,0
PRV52162,1.0,14000.0,14000.0,14000.0,1068.0,2.0,1.0,38.0,14000.0,368.42105263157896,5.0,35.0,88.0848733744011,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,No,0
PRV52163,2.0,12000.0,6000.0,7000.0,1068.0,1.0,2.0,60.0,25470.0,424.5,1.3333333333333333,60.0,72.08624229979466,0.5,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.5,1.5,2.0,No,0
PRV52165,10.0,91000.0,9100.0,15000.0,1068.0,4.4,9.0,62.0,23060.0,371.93548387096774,1.7741935483870968,56.0,64.2280629705681,0.5,0.5,0.1,1.5,1.3,1.6,1.9,1.5,1.3,1.0,1.2,1.3,1.5,1.8,Yes,1
PRV52166,7.0,44000.0,6285.714285714285,15000.0,1068.0,5.0,7.0,93.0,25300.0,272.0430107526882,2.150537634408602,78.0,83.33587562334995,0.42857142857142855,0.5714285714285714,0.42857142857142855,1.5714285714285714,1.4285714285714286,1.2857142857142858,2.0,1.7142857142857142,1.5714285714285714,1.4285714285714286,1.1428571428571428,1.7142857142857142,1.5714285714285714,2.0,No,0
PRV52167,9.0,99000.0,11000.0,36000.0,1068.0,4.444444444444445,9.0,71.0,17390.0,244.92957746478874,3.0985915492957745,65.0,82.51121758308616,0.5555555555555556,0.4444444444444444,0.5555555555555556,1.3333333333333333,1.3333333333333333,1.2222222222222223,1.7777777777777777,1.5555555555555556,1.4444444444444444,1.3333333333333333,1.1111111111111112,1.7777777777777777,1.7777777777777777,1.8888888888888888,No,0
PRV52168,,,,,,,,78.0,17660.0,226.4102564102564,3.8461538461538463,77.0,,,,,,,,,,,,,,,,No,0
PRV52169,,,,,,,,39.0,10000.0,256.4102564102564,1.794871794871795,38.0,,,,,,,,,,,,,,,,No,0
PRV52170,3.0,53000.0,17666.666666666668,44000.0,1068.0,14.0,3.0,40.0,9090.0,227.25,0.0,40.0,49.696554871092864,0.3333333333333333,0.6666666666666666,0.0,1.3333333333333333,1.3333333333333333,1.0,2.0,1.6666666666666667,1.3333333333333333,1.0,1.0,2.0,1.0,2.0,No,0
PRV52171,3.0,16000.0,5333.333333333333,8000.0,1068.0,5.0,3.0,9.0,1820.0,202.22222222222223,0.0,9.0,82.22496007300936,0.0,1.0,0.3333333333333333,1.3333333333333333,1.0,1.3333333333333333,2.0,1.6666666666666667,1.6666666666666667,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,No,0
PRV52173,119.0,1381400.0,11608.403361344537,73000.0,1068.0,6.571428571428571,108.0,,,,,,74.26742360188429,0.42857142857142855,0.5714285714285714,0.25210084033613445,1.5126050420168067,1.226890756302521,1.4453781512605042,1.8487394957983194,1.5378151260504203,1.5294117647058822,1.1512605042016806,1.1764705882352942,1.6554621848739495,1.6134453781512605,1.8235294117647058,Yes,1
PRV52174,,,,,,,,4.0,830.0,207.5,0.0,4.0,,,,,,,,,,,,,,,,No,0
PRV52175,,,,,,,,221.0,58320.0,263.8914027149321,1.8552036199095023,215.0,,,,,,,,,,,,,,,,No,0
PRV52176,21.0,312000.0,14857.142857142857,44000.0,1068.0,4.476190476190476,21.0,,,,,,78.0497376226329,0.2857142857142857,0.7142857142857143,0.14285714285714285,1.5714285714285714,1.380952380952381,1.5238095238095237,1.8095238095238095,1.7142857142857142,1.6666666666666667,1.1428571428571428,1.2380952380952381,1.6666666666666667,1.6666666666666667,1.8095238095238095,No,0
PRV52177,5.0,27000.0,5400.0,14000.0,1068.0,5.4,5.0,34.0,6850.0,201.47058823529412,4.411764705882353,34.0,75.8198494182067,1.0,0.0,0.0,1.2,1.2,1.4,2.0,1.6,1.6,1.2,1.0,1.8,1.0,1.8,No,0
PRV52178,133.0,1379400.0,10371.42857142857,57000.0,1068.0,6.639097744360902,118.0,3.0,190.0,63.333333333333336,0.0,3.0,74.70569647939149,0.47368421052631576,0.5263157894736842,0.3007518796992481,1.4285714285714286,1.2481203007518797,1.3233082706766917,1.8045112781954886,1.5112781954887218,1.4360902255639099,1.2105263157894737,1.1353383458646618,1.593984962406015,1.6090225563909775,1.8421052631578947,Yes,1
PRV52179,2.0,24000.0,12000.0,19000.0,1068.0,5.5,2.0,42.0,15910.0,378.8095238095238,4.0476190476190474,18.0,66.71184120465435,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.5,1.5,1.0,1.0,1.0,1.0,1.0,No,0
PRV52180,5.0,64400.0,12880.0,28000.0,1068.0,6.2,5.0,57.0,14320.0,251.2280701754386,6.666666666666667,54.0,80.28583162217659,0.0,1.0,0.2,1.2,1.2,1.0,2.0,1.8,1.4,1.0,1.2,1.6,1.6,1.8,No,0
PRV52181,10.0,105000.0,10500.0,21000.0,1068.0,6.0,10.0,17.0,3640.0,214.11764705882354,0.0,16.0,70.24421629021218,0.2,0.8,0.0,1.6,1.2,1.4,2.0,1.6,1.8,1.0,1.1,1.3,1.6,2.0,Yes,1
PRV52182,5.0,29000.0,5800.0,11000.0,1068.0,3.8,5.0,104.0,34620.0,332.88461538461536,3.173076923076923,51.0,65.05188227241615,0.4,0.6,0.0,1.6,1.4,1.4,1.8,1.4,1.6,1.2,1.0,1.6,1.8,2.0,No,0
